Tap_Number,Tap_Times,Condition,ID
11.0,662.6289325510152,NoGuess_Perturbed,22
12.0,663.3169404603541,NoGuess_Perturbed,22
13.0,664.0209008888341,NoGuess_Perturbed,22
14.0,664.6607747110538,NoGuess_Perturbed,22
15.0,665.3488531974144,NoGuess_Perturbed,22
16.0,666.0207956656814,NoGuess_Perturbed,22
17.0,666.828872689046,NoGuess_Perturbed,22
18.0,667.4209261680953,NoGuess_Perturbed,22
19.0,668.1569234835915,NoGuess_Perturbed,22
20.0,668.9007618403994,NoGuess_Perturbed,22
21.0,669.5328728971072,NoGuess_Perturbed,22
22.0,670.1889327815734,NoGuess_Perturbed,22
23.0,671.1167295654304,NoGuess_Perturbed,22
24.0,671.7487533637322,NoGuess_Perturbed,22
25.0,672.3727984968573,NoGuess_Perturbed,22
26.0,673.0127727296203,NoGuess_Perturbed,22
27.0,673.8446731478907,NoGuess_Perturbed,22
28.0,674.4207834112458,NoGuess_Perturbed,22
29.0,675.108848423697,NoGuess_Perturbed,22
30.0,675.7807703609578,NoGuess_Perturbed,22
1.0,329.9644500105642,Guess,23
2.0,332.2203376889229,Guess,23
3.0,334.22863106103614,Guess,23
4.0,335.98031430877745,Guess,23
5.0,338.2924610255286,Guess,23
6.0,341.1563434735872,Guess,23
7.0,344.0287031130865,Guess,23
8.0,347.1163612846285,Guess,23
9.0,349.41231873072684,Guess,23
10.0,352.116438918747,Guess,23
11.0,355.06853901641443,Guess,23
12.0,357.48447928065434,Guess,23
13.0,360.31675214972347,Guess,23
14.0,362.3563490556553,Guess,23
15.0,364.48464096477255,Guess,23
16.0,366.4204844236374,Guess,23
17.0,368.26047193817794,Guess,23
18.0,370.5084204096347,Guess,23
19.0,374.23636752087623,Guess,23
20.0,378.75631338218227,Guess,23
21.0,384.5724537628703,Guess,23
1.0,419.8202771213837,NoGuess,23
2.0,425.20442077936605,NoGuess,23
3.0,431.1883675288409,NoGuess,23
4.0,437.4125041542575,NoGuess,23
5.0,445.51635833317414,NoGuess,23
6.0,452.4204305289313,NoGuess,23
7.0,457.0203346735798,NoGuess,23
8.0,462.652469790075,NoGuess,23
9.0,467.7244330467656,NoGuess,23
1.0,533.7084141224623,NoGuess_Perturbed,23
2.0,536.0286203464493,NoGuess_Perturbed,23
3.0,538.1804767632857,NoGuess_Perturbed,23
4.0,540.5563187082298,NoGuess_Perturbed,23
5.0,543.1644754828885,NoGuess_Perturbed,23
1.0,354.7770147328265,Guess,24
2.0,355.8409345219843,Guess,24
3.0,357.03300795471296,Guess,24
4.0,358.3371333396062,Guess,24
5.0,359.872950556688,Guess,24
6.0,361.40099057229236,Guess,24
7.0,362.9609667430632,Guess,24
8.0,364.3448390024714,Guess,24
9.0,365.76886283420026,Guess,24
10.0,367.2730974201113,Guess,24
11.0,368.5209069843404,Guess,24
12.0,369.89688334520906,Guess,24
13.0,371.200869822409,Guess,24
14.0,372.5209204577841,Guess,24
15.0,373.76910439832136,Guess,24
16.0,375.24097231263295,Guess,24
17.0,376.5929565364495,Guess,24
18.0,377.9528350555338,Guess,24
19.0,379.59289365960285,Guess,24
20.0,381.0008125915192,Guess,24
21.0,382.3208471867256,Guess,24
22.0,383.5450948099606,Guess,24
23.0,384.8647303278558,Guess,24
24.0,386.0649014431983,Guess,24
25.0,387.4328391486779,Guess,24
26.0,388.7929399833083,Guess,24
27.0,390.07287433417514,Guess,24
28.0,391.3688715598546,Guess,24
29.0,392.7529391874559,Guess,24
30.0,394.2491078497842,Guess,24
31.0,395.4568575909361,Guess,24
32.0,396.80888127395883,Guess,24
33.0,398.0089051416144,Guess,24
34.0,399.2408735053614,Guess,24
35.0,400.5049794879742,Guess,24
36.0,401.74497977038845,Guess,24
37.0,403.0329662505537,Guess,24
38.0,404.32083852496,Guess,24
39.0,405.95283024339005,Guess,24
1.0,460.0729680084624,NoGuess,24
2.0,461.9288592799567,NoGuess,24
3.0,467.1689115320333,NoGuess,24
4.0,475.865102137439,NoGuess,24
5.0,497.4650252088905,NoGuess,24
1.0,584.0728368004784,NoGuess_Perturbed,24
2.0,587.4967874893919,NoGuess_Perturbed,24
3.0,593.9131454378366,NoGuess_Perturbed,24
4.0,594.2328005242161,NoGuess_Perturbed,24
5.0,603.0409064195119,NoGuess_Perturbed,24
6.0,604.656821468845,NoGuess_Perturbed,24
7.0,605.8009231397882,NoGuess_Perturbed,24
1.0,428.92565414728597,Guess,25
2.0,430.6939308764413,Guess,25
3.0,432.9898434104398,Guess,25
4.0,435.39765519462526,Guess,25
5.0,436.42979056807235,Guess,25
6.0,438.5257950439118,Guess,25
7.0,440.8776057139039,Guess,25
8.0,442.57376327645034,Guess,25
9.0,444.8696164623834,Guess,25
10.0,447.07761610811576,Guess,25
11.0,449.9416182152927,Guess,25
12.0,451.96554009616375,Guess,25
13.0,453.9578870446421,Guess,25
14.0,456.1097190803848,Guess,25
15.0,458.14980168035254,Guess,25
16.0,460.37366049177945,Guess,25
17.0,462.54960849368945,Guess,25
18.0,465.23774632811546,Guess,25
19.0,467.12561032595113,Guess,25
20.0,468.94167628046125,Guess,25
21.0,471.2137859510258,Guess,25
22.0,473.5976392826997,Guess,25
23.0,475.9337499057874,Guess,25
24.0,478.2617307654582,Guess,25
25.0,480.7257566759363,Guess,25
26.0,482.93393725389615,Guess,25
27.0,485.3097570631653,Guess,25
1.0,532.2696009995416,NoGuess,25
2.0,537.4538475065492,NoGuess,25
3.0,543.9098081351258,NoGuess,25
4.0,548.8217274677008,NoGuess,25
5.0,552.7014867248945,NoGuess,25
6.0,556.5657926313579,NoGuess,25
7.0,559.8056626683101,NoGuess,25
8.0,563.0456453063525,NoGuess,25
9.0,566.7816676446237,NoGuess,25
10.0,571.2857918743975,NoGuess,25
11.0,576.1016406458803,NoGuess,25
12.0,579.5816710446961,NoGuess,25
13.0,583.0056140343659,NoGuess,25
14.0,588.2456874595955,NoGuess,25
1.0,660.5978583903052,NoGuess_Perturbed,25
2.0,662.2456736648455,NoGuess_Perturbed,25
3.0,664.109875310678,NoGuess_Perturbed,25
4.0,665.9816504488699,NoGuess_Perturbed,25
5.0,667.741742878221,NoGuess_Perturbed,25
6.0,669.4057746916078,NoGuess_Perturbed,25
7.0,671.0617306367494,NoGuess_Perturbed,25
8.0,672.5735842688009,NoGuess_Perturbed,25
9.0,674.2298125745729,NoGuess_Perturbed,25
10.0,675.9096852676012,NoGuess_Perturbed,25
11.0,677.5736086498946,NoGuess_Perturbed,25
12.0,679.2776220105588,NoGuess_Perturbed,25
13.0,681.133789813146,NoGuess_Perturbed,25
14.0,682.8775986558758,NoGuess_Perturbed,25
15.0,684.6537501104176,NoGuess_Perturbed,25
16.0,686.5497557413764,NoGuess_Perturbed,25
17.0,689.0857356050983,NoGuess_Perturbed,25
18.0,691.5576128228568,NoGuess_Perturbed,25
19.0,693.8536937776953,NoGuess_Perturbed,25
20.0,695.9817267996259,NoGuess_Perturbed,25
21.0,697.7975730048493,NoGuess_Perturbed,25
22.0,699.8775460445322,NoGuess_Perturbed,25
23.0,701.5495388791896,NoGuess_Perturbed,25
24.0,703.4217169447802,NoGuess_Perturbed,25
25.0,705.7095892191865,NoGuess_Perturbed,25
26.0,707.6617534775287,NoGuess_Perturbed,25
27.0,710.0777540523559,NoGuess_Perturbed,25
28.0,712.5654387865216,NoGuess_Perturbed,25
29.0,714.9895694451407,NoGuess_Perturbed,25
30.0,717.5896294992417,NoGuess_Perturbed,25
1.0,438.20876860804856,Guess,26
2.0,439.36072094459087,Guess,26
3.0,440.54468161659315,Guess,26
4.0,441.6646349206567,Guess,26
5.0,442.8326366581023,Guess,26
6.0,444.21675176452845,Guess,26
7.0,445.69680494070053,Guess,26
8.0,447.6566844857298,Guess,26
9.0,449.29677517013624,Guess,26
10.0,450.4487868552096,Guess,26
11.0,451.7526241596788,Guess,26
12.0,453.40096490783617,Guess,26
13.0,454.6886341148056,Guess,26
14.0,456.12890656571835,Guess,26
15.0,457.52879069186747,Guess,26
16.0,458.7525770016946,Guess,26
17.0,460.1207748777233,Guess,26
18.0,461.5447335867211,Guess,26
19.0,462.89676881814376,Guess,26
20.0,464.3448001849465,Guess,26
21.0,465.76075681019574,Guess,26
22.0,467.07257695076987,Guess,26
23.0,468.5846349336207,Guess,26
24.0,470.0726610007696,Guess,26
25.0,471.1607743902132,Guess,26
26.0,472.400645068381,Guess,26
27.0,473.6568253180012,Guess,26
28.0,474.89679159549996,Guess,26
29.0,476.23271422833204,Guess,26
30.0,477.5366362244822,Guess,26
31.0,478.8246336118318,Guess,26
32.0,480.1046298779547,Guess,26
33.0,481.3608043529093,Guess,26
34.0,482.7606300935149,Guess,26
35.0,484.07261384278536,Guess,26
36.0,485.4325722414069,Guess,26
37.0,486.80084037268534,Guess,26
38.0,488.1926556881517,Guess,26
39.0,489.6566222505644,Guess,26
40.0,491.04873687401414,Guess,26
41.0,492.4166803541593,Guess,26
42.0,493.4807335967198,Guess,26
43.0,494.7045795759186,Guess,26
44.0,496.2964752204716,Guess,26
1.0,555.8647630489431,NoGuess,26
2.0,557.6246004407294,NoGuess,26
3.0,559.7926130853593,NoGuess,26
4.0,560.928900341969,NoGuess,26
5.0,562.3526652865112,NoGuess,26
6.0,563.7845882247202,NoGuess,26
7.0,565.048729495611,NoGuess,26
8.0,566.6166147175245,NoGuess,26
9.0,568.1686311503872,NoGuess,26
10.0,570.192694505211,NoGuess,26
11.0,571.408392756246,NoGuess,26
12.0,572.8725620652549,NoGuess,26
13.0,574.5608689622022,NoGuess,26
14.0,576.096629397478,NoGuess,26
15.0,577.4807611857541,NoGuess,26
16.0,579.1049388097599,NoGuess,26
17.0,580.7605816521682,NoGuess,26
18.0,582.8566493256949,NoGuess,26
19.0,584.6564313732088,NoGuess,26
20.0,586.5925481552258,NoGuess,26
21.0,588.7525423550978,NoGuess,26
22.0,590.8726259046234,NoGuess,26
23.0,592.8966866927221,NoGuess,26
24.0,593.5925888968632,NoGuess,26
25.0,595.7287324341014,NoGuess,26
26.0,598.3846332011744,NoGuess,26
27.0,600.552599650342,NoGuess,26
28.0,602.392578503117,NoGuess,26
29.0,604.4726047958247,NoGuess,26
30.0,606.5925385309383,NoGuess,26
31.0,608.8167415629141,NoGuess,26
32.0,609.9367741048336,NoGuess,26
33.0,611.2647386039607,NoGuess,26
34.0,613.1607137583196,NoGuess,26
1.0,691.2726380312815,NoGuess_Perturbed,26
2.0,692.4089313829318,NoGuess_Perturbed,26
3.0,693.7366065182723,NoGuess_Perturbed,26
4.0,694.8725848421454,NoGuess_Perturbed,26
5.0,696.1207877094857,NoGuess_Perturbed,26
6.0,697.3526081838645,NoGuess_Perturbed,26
7.0,698.5766569096595,NoGuess_Perturbed,26
8.0,699.9126042444259,NoGuess_Perturbed,26
9.0,700.9846416064538,NoGuess_Perturbed,26
10.0,702.1925921691582,NoGuess_Perturbed,26
11.0,703.5125686996616,NoGuess_Perturbed,26
12.0,704.6324539934285,NoGuess_Perturbed,26
13.0,706.0727322185412,NoGuess_Perturbed,26
14.0,707.5125901931897,NoGuess_Perturbed,26
15.0,708.9925833796151,NoGuess_Perturbed,26
16.0,710.2966259974055,NoGuess_Perturbed,26
17.0,711.9046188420616,NoGuess_Perturbed,26
18.0,713.1765915304422,NoGuess_Perturbed,26
19.0,714.4966161809862,NoGuess_Perturbed,26
20.0,715.7287420583889,NoGuess_Perturbed,26
21.0,717.104554489255,NoGuess_Perturbed,26
22.0,718.6167552289553,NoGuess_Perturbed,26
23.0,720.160727232229,NoGuess_Perturbed,26
1.0,712.8247310971612,Guess,27
2.0,714.2649040991212,Guess,27
3.0,715.7849619203018,Guess,27
4.0,717.3528830721746,Guess,27
5.0,719.1369570517684,Guess,27
6.0,720.7925893078329,Guess,27
7.0,722.5368443863238,Guess,27
8.0,724.328622103739,Guess,27
9.0,726.1610967573481,Guess,27
10.0,727.9689110439042,Guess,27
11.0,729.776861670963,Guess,27
12.0,731.55292650878,Guess,27
13.0,733.6407223041872,Guess,27
14.0,735.5931807379941,Guess,27
15.0,737.6888743569846,Guess,27
16.0,739.5928660315233,Guess,27
17.0,741.5207022736552,Guess,27
18.0,743.5849714158805,Guess,27
19.0,745.3609438632386,Guess,27
20.0,747.424676303822,Guess,27
21.0,749.6407360989372,Guess,27
22.0,751.8248510766546,Guess,27
23.0,754.0331189130204,Guess,27
24.0,756.208686764888,Guess,27
25.0,758.3446641262392,Guess,27
26.0,760.2807212393502,Guess,27
27.0,762.3048968744235,Guess,27
28.0,764.1688669012631,Guess,27
29.0,766.3207117692339,Guess,27
30.0,768.2008896731543,Guess,27
31.0,770.7608433878752,Guess,27
1.0,902.6089555839994,NoGuess,27
1.0,492.71873588213276,Guess,28
2.0,493.41492392081346,Guess,28
3.0,494.1267343732114,Guess,28
4.0,494.8788282475951,Guess,28
5.0,495.73488505236384,Guess,28
6.0,496.4788777148868,Guess,28
7.0,497.2628830429683,Guess,28
8.0,497.9988854914489,Guess,28
9.0,498.74277613875967,Guess,28
10.0,499.5427519502635,Guess,28
11.0,500.2788365241657,Guess,28
12.0,501.06302695493724,Guess,28
13.0,501.8865582910883,Guess,28
14.0,502.6228853911678,Guess,28
15.0,503.5025349343712,Guess,28
16.0,504.27076354302045,Guess,28
17.0,505.0228814776572,Guess,28
18.0,505.8148564883093,Guess,28
19.0,506.57484882749196,Guess,28
20.0,507.3507972141313,Guess,28
21.0,508.1987152738082,Guess,28
22.0,509.17472442058425,Guess,28
23.0,509.94288854771804,Guess,28
24.0,510.7749355724598,Guess,28
25.0,511.6387997344653,Guess,28
26.0,512.4467638354333,Guess,28
27.0,513.4867376839327,Guess,28
28.0,514.2628458301122,Guess,28
29.0,515.0787603655415,Guess,28
30.0,515.8148997966716,Guess,28
31.0,516.6309830742473,Guess,28
32.0,517.4148392291324,Guess,28
33.0,518.2629006868744,Guess,28
34.0,519.08680960774,Guess,28
35.0,519.9188713888223,Guess,28
36.0,520.7668173579084,Guess,28
37.0,521.6629176252106,Guess,28
38.0,522.4867152274171,Guess,28
39.0,523.2629006868744,Guess,28
40.0,524.1030348078864,Guess,28
41.0,524.9189843112188,Guess,28
42.0,525.7109820987614,Guess,28
43.0,526.5350783677357,Guess,28
44.0,527.3751371000478,Guess,28
45.0,528.2392691318462,Guess,28
46.0,529.0707608480523,Guess,28
47.0,529.8788163778888,Guess,28
48.0,530.7348045311453,Guess,28
49.0,531.686823145538,Guess,28
50.0,532.5585607500332,Guess,28
51.0,533.4228393883029,Guess,28
52.0,534.3027330614211,Guess,28
53.0,535.1828708653854,Guess,28
54.0,536.046712571341,Guess,28
55.0,536.870892890315,Guess,28
56.0,537.7907552789482,Guess,28
57.0,538.6388484966526,Guess,28
58.0,539.5508262147712,Guess,28
59.0,540.4147834093826,Guess,28
60.0,541.2946539852353,Guess,28
61.0,542.158693626109,Guess,28
62.0,543.0548673570672,Guess,28
63.0,544.0067441766666,Guess,28
64.0,544.8149331599059,Guess,28
65.0,545.7908755797478,Guess,28
66.0,546.7032392230401,Guess,28
67.0,547.4867367214108,Guess,28
68.0,548.4148716303105,Guess,28
69.0,549.1267581126237,Guess,28
70.0,550.0309467595587,Guess,28
71.0,550.9108763626361,Guess,28
72.0,551.7028279547164,Guess,28
1.0,733.6947100580213,NoGuess_Perturbed,28
2.0,734.8389856040952,NoGuess_Perturbed,28
3.0,747.9189634559219,NoGuess_Perturbed,28
4.0,748.8946469885772,NoGuess_Perturbed,28
5.0,758.9747120983442,NoGuess_Perturbed,28
6.0,762.0306612424096,NoGuess_Perturbed,28
1.0,331.1087990202941,Guess,29
2.0,332.0288227722049,Guess,29
3.0,332.9328086725436,Guess,29
4.0,333.844763292931,Guess,29
5.0,334.79650441370904,Guess,29
6.0,335.79755504010245,Guess,29
7.0,336.73282490484416,Guess,29
8.0,337.65281080268323,Guess,29
9.0,338.59675419004634,Guess,29
10.0,339.5729388152249,Guess,29
11.0,340.58088540052995,Guess,29
12.0,341.581026553642,Guess,29
13.0,342.5732695623301,Guess,29
14.0,343.5088040889241,Guess,29
15.0,344.51675195712596,Guess,29
16.0,345.4606459410861,Guess,29
17.0,346.50879189837724,Guess,29
18.0,347.2766464520246,Guess,29
19.0,348.20469410251826,Guess,29
20.0,349.2926570358686,Guess,29
21.0,350.2526562400162,Guess,29
22.0,351.24467949941754,Guess,29
23.0,352.1486981213093,Guess,29
24.0,353.1806724523194,Guess,29
25.0,354.1727386992425,Guess,29
26.0,355.14076436823234,Guess,29
27.0,356.244692010805,Guess,29
28.0,357.1885821451433,Guess,29
29.0,358.148836708162,Guess,29
30.0,359.14052633335814,Guess,29
31.0,360.204649831634,Guess,29
32.0,361.2207463905215,Guess,29
33.0,362.18075971025974,Guess,29
34.0,363.4688048972748,Guess,29
35.0,364.51651680935174,Guess,29
36.0,365.54862651834264,Guess,29
37.0,366.6126938764937,Guess,29
38.0,367.70068215345964,Guess,29
39.0,368.86083996202797,Guess,29
40.0,369.86081141093746,Guess,29
41.0,370.7887669913471,Guess,29
42.0,371.9088470120914,Guess,29
43.0,372.96472333418205,Guess,29
44.0,374.18896678695455,Guess,29
45.0,375.1647106301971,Guess,29
46.0,376.17258760146797,Guess,29
47.0,377.18894753884524,Guess,29
48.0,378.22071559354663,Guess,29
49.0,379.2687633857131,Guess,29
50.0,380.2768591437489,Guess,29
51.0,381.2367733353749,Guess,29
52.0,382.29272215859964,Guess,29
53.0,383.2608103840612,Guess,29
54.0,384.2687791045755,Guess,29
55.0,385.3166703451425,Guess,29
56.0,386.38065269077197,Guess,29
57.0,387.4288252745755,Guess,29
58.0,388.4528911956586,Guess,29
59.0,389.484776343219,Guess,29
60.0,390.56466854084283,Guess,29
1.0,423.06081763422117,NoGuess,29
2.0,424.2450067177415,NoGuess,29
3.0,425.6046427101828,NoGuess,29
4.0,428.38867177721113,NoGuess,29
5.0,429.8767347363755,NoGuess,29
6.0,430.9566423324868,NoGuess,29
7.0,432.18077029660344,NoGuess,29
8.0,433.88466945197433,NoGuess,29
9.0,437.2447112589143,NoGuess,29
10.0,438.41277715656906,NoGuess,29
11.0,439.8207272067666,NoGuess,29
12.0,441.53276029555127,NoGuess,29
13.0,443.5408140285872,NoGuess,29
14.0,444.87665966898203,NoGuess,29
15.0,445.78876859508455,NoGuess,29
16.0,448.74885088717565,NoGuess,29
17.0,451.8686492438428,NoGuess,29
18.0,452.86088487459347,NoGuess,29
19.0,453.900680356659,NoGuess,29
20.0,455.73276619799435,NoGuess,29
21.0,457.1008941391483,NoGuess,29
22.0,458.23671430768445,NoGuess,29
23.0,459.75663001369685,NoGuess,29
24.0,461.1245497544296,NoGuess,29
25.0,462.66879026871175,NoGuess,29
26.0,468.5246940511279,NoGuess,29
27.0,470.3564148200676,NoGuess,29
28.0,471.6926643499173,NoGuess,29
29.0,473.1487738308497,NoGuess,29
30.0,474.7887987503782,NoGuess,29
31.0,476.22881006868556,NoGuess,29
32.0,477.6367520983331,NoGuess,29
33.0,479.50080745853484,NoGuess,29
1.0,533.3247048300691,NoGuess_Perturbed,29
2.0,537.6207456849515,NoGuess_Perturbed,29
3.0,538.5648331125267,NoGuess_Perturbed,29
4.0,539.4926539561711,NoGuess_Perturbed,29
5.0,540.5406831414439,NoGuess_Perturbed,29
6.0,542.3411257197149,NoGuess_Perturbed,29
7.0,543.4690586514771,NoGuess_Perturbed,29
8.0,545.4285253249109,NoGuess_Perturbed,29
9.0,547.4527866141871,NoGuess_Perturbed,29
10.0,549.3166353777051,NoGuess_Perturbed,29
11.0,554.6447933199815,NoGuess_Perturbed,29
12.0,558.5566292442381,NoGuess_Perturbed,29
1.0,327.3881328301504,Guess,30
2.0,331.4918602919206,Guess,30
3.0,332.90810724301264,Guess,30
4.0,333.88396080071107,Guess,30
5.0,334.6680209855549,Guess,30
6.0,335.49180671805516,Guess,30
7.0,336.4280309691094,Guess,30
8.0,337.3800149364397,Guess,30
9.0,338.60389524139464,Guess,30
10.0,339.9800166049972,Guess,30
11.0,341.4519653613679,Guess,30
12.0,342.8519575977698,Guess,30
13.0,343.7637999379076,Guess,30
14.0,344.7157980208285,Guess,30
15.0,345.6120285335928,Guess,30
16.0,346.5640125009231,Guess,30
17.0,347.40396697307006,Guess,30
18.0,348.34793859068304,Guess,30
19.0,349.5799249196425,Guess,30
20.0,350.58795138448477,Guess,30
21.0,351.1960064647719,Guess,30
22.0,351.84391669696197,Guess,30
23.0,352.4280883925967,Guess,30
24.0,353.052003279794,Guess,30
25.0,353.6999436672777,Guess,30
26.0,354.1638922644779,Guess,30
27.0,354.70805803174153,Guess,30
28.0,355.21192016638815,Guess,30
29.0,355.6759903477505,Guess,30
30.0,356.14804079849273,Guess,30
31.0,356.61991095822304,Guess,30
32.0,357.09196237148717,Guess,30
33.0,357.5399164245464,Guess,30
34.0,358.0519150593318,Guess,30
35.0,358.5638447217643,Guess,30
36.0,359.14817585609853,Guess,30
37.0,359.87590738851577,Guess,30
38.0,360.41992269968614,Guess,30
39.0,361.66790260979906,Guess,30
40.0,363.1799451941624,Guess,30
41.0,364.75597012462094,Guess,30
42.0,365.7558523900807,Guess,30
43.0,366.6279310071841,Guess,30
44.0,367.47591354791075,Guess,30
45.0,368.2360919523053,Guess,30
46.0,369.13201417448,Guess,30
47.0,369.9720648867078,Guess,30
48.0,370.7718857508153,Guess,30
49.0,371.8359932093881,Guess,30
50.0,372.5880729681812,Guess,30
51.0,373.33190651331097,Guess,30
52.0,374.19586114166304,Guess,30
53.0,375.08411908429116,Guess,30
54.0,376.1638348409906,Guess,30
55.0,376.81200845120475,Guess,30
56.0,377.7879088460468,Guess,30
57.0,378.7879803851247,Guess,30
58.0,380.0920733688399,Guess,30
59.0,381.1159009337425,Guess,30
60.0,382.02007706975564,Guess,30
61.0,383.0839888388291,Guess,30
62.0,384.17196652898565,Guess,30
1.0,461.2518882406876,NoGuess,30
2.0,462.42787056835374,NoGuess,30
3.0,464.45995589625096,NoGuess,30
4.0,466.02053164597606,NoGuess,30
5.0,468.0200292700902,NoGuess,30
6.0,469.6518631535583,NoGuess,30
7.0,471.05210946546873,NoGuess,30
8.0,472.32384700607514,NoGuess,30
9.0,473.6917388364673,NoGuess,30
10.0,475.3721219254658,NoGuess,30
11.0,476.85988044366246,NoGuess,30
12.0,478.23597902990883,NoGuess,30
13.0,479.9959655948915,NoGuess,30
14.0,482.4598044776358,NoGuess,30
15.0,483.3958057714627,NoGuess,30
16.0,485.4996878597886,NoGuess,30
17.0,486.82778003765276,NoGuess,30
18.0,487.955859576352,NoGuess,30
19.0,489.94006457133224,NoGuess,30
20.0,490.5000263061375,NoGuess,30
21.0,492.1482409788296,NoGuess,30
22.0,493.0597750283778,NoGuess,30
23.0,493.9879776262679,NoGuess,30
1.0,584.3399361860938,NoGuess_Perturbed,30
2.0,585.3080366021022,NoGuess_Perturbed,30
3.0,586.2919685947709,NoGuess_Perturbed,30
4.0,587.3238575919531,NoGuess_Perturbed,30
5.0,588.1638181591406,NoGuess_Perturbed,30
6.0,588.9799749003723,NoGuess_Perturbed,30
