"ï..Item","pic","correct","condition","responsetime","response","participant","answer"
55,"images/59","b","cognitive",1.47127571376041,"b",21,1
56,"images/60","b","affect",2.39139602752402,"b",21,1
57,"images/62","c","cognitive",5.6930406508036,"c",21,1
58,"images/63","d","cognitive",2.89333655824885,"d",21,1
59,"images/64","b","cognitive",5.62579574948177,"c",21,0
60,"images/65","c","physical",2.95798039762303,"c",21,1
61,"images/66","a","affect",4.92570804199204,"d",21,0
62,"images/67","b","affect",5.62661539809778,"b",21,1
63,"images/68","d","cognitive",5.3734176447615,"d",21,1
64,"images/69","a","cognitive",3.77417627675459,"a",21,1
65,"images/70","a","physical",4.8690749485977,"a",21,1
66,"images/71","a","cognitive",5.89254289446399,"a",21,1
67,"images/72","c","cognitive",3.39299458358437,"c",21,1
68,"images/73","a","cognitive",7.29229420889169,"a",21,1
69,"images/74","c","cognitive",4.25820322660729,"c",21,1
70,"images/75","d","cognitive",4.0251165474765,"d",21,1
71,"images/76","b","cognitive",5.59230274194852,"b",21,1
72,"images/77","a","cognitive",3.79507427848876,"a",21,1
73,"images/78","b","affect",5.52805477241054,"b",21,1
74,"images/79","a","cognitive",4.76117609813809,"a",21,1
75,"images/80","b","affect",4.02500939974561,"b",21,1
76,"images/81","a","affect",4.33786925906315,"a",21,1
77,"images/82","d","physical",3.22639956278726,"d",21,1
78,"images/83","d","affect",4.12724417028949,"d",21,1
79,"images/84","b","cognitive",4.42548476345837,"b",21,1
80,"images/85","c","cognitive",3.62666159356013,"c",21,1
81,"images/86","a","physical",3.16074359323829,"a",21,1
82,"images/87","d","affect",3.20791848283261,"d",21,1
83,"images/88","d","cognitive",2.36140008224174,"d",21,1
84,"images/89","c","affect",3.96162150008604,"c",21,1
85,"images/90","b","cognitive",2.89208575198427,"b",21,1
86,"images/91","c","cognitive",3.75981204863638,"c",21,1
87,"images/92","d","cognitive",4.72880365280434,"d",21,1
88,"images/93","b","cognitive",8.02612707344815,"b",21,1
89,"images/94","a","affect",4.9259172049351,"a",21,1
90,"images/95","b","cognitive",2.87251683231443,"b",21,1
91,"images/96","c","affect",2.92807139037177,"c",21,1
92,"images/97","c","affect",2.92657484859228,"c",21,1
93,"images/98","a","physical",3.35905149113387,"a",21,1
94,"images/99","b","cognitive",7.20549771143124,"d",21,0
95,"images/100","d","cognitive",8.20767531497404,"d",21,1
96,"images/101","c","physical",2.36053038807586,"c",21,1
97,"images/102","b","affect",1.96048714406788,"b",21,1
98,"images/103","c","cognitive",2.72699208417907,"c",21,1
1,"images/4","b","cognitive",3.52825912320986,"d",22,0
2,"images/5","a","physical",1.26189533621073,"a",22,1
3,"images/6","a","affect",2.0601792386733,"a",22,1
4,"images/7","d","affect",2.52652005618438,"d",22,1
5,"images/8","b","cognitive",1.27248821686953,"b",22,1
6,"images/9","b","physical",1.12799388449639,"b",22,1
7,"images/10","c","physical",2.05795126920566,"c",22,1
8,"images/11","c","cognitive",1.25742496130988,"c",22,1
9,"images/12","d","affect",2.25793664064258,"d",22,1
10,"images/13","d","cognitive",1.79166736174375,"d",22,1
11,"images/14","c","physical",1.22510127676651,"c",22,1
12,"images/15","a","affect",1.29163977270946,"a",22,1
13,"images/16","b","affect",1.59187800018117,"b",22,1
14,"images/17","b","cognitive",1.39165138592944,"b",22,1
15,"images/18","d","physical",0.825031727552414,"d",22,1
16,"images/19","b","physical",1.39158915029839,"b",22,1
17,"images/20","c","affect",1.22571529215202,"c",22,1
18,"images/21","b","physical",0.959970332216471,"b",22,1
19,"images/22","a","physical",0.762362103443593,"a",22,1
20,"images/23","d","affect",1.06088564451784,"d",22,1
21,"images/24","d","cognitive",1.15834816545248,"d",22,1
22,"images/25","a","cognitive",1.32742875954136,"a",22,1
23,"images/26","b","affect",1.1948069864884,"b",22,1
24,"images/27","d","cognitive",1.26119630923495,"d",22,1
25,"images/29","b","affect",1.26426670420915,"b",22,1
26,"images/30","b","affect",3.52531608613208,"b",22,1
27,"images/31","d","affect",2.22952994797379,"d",22,1
28,"images/32","b","affect",5.3590351305902,"b",22,1
29,"images/33","c","affect",9.87096607545391,"b",22,0
30,"images/34","d","affect",1.7717022523284,"d",22,1
31,"images/35","d","affect",3.09606542810798,"d",22,1
32,"images/36","d","affect",1.76232104049996,"d",22,1
33,"images/37","b","affect",3.06146052153781,"b",22,1
34,"images/38","b","affect",2.12502710800618,"b",22,1
35,"images/39","c","affect",2.82813837332651,"c",22,1
36,"images/40","c","cognitive",1.4932140763849,"c",22,1
37,"images/41","a","affect",2.22831667540595,"a",22,1
38,"images/42","d","affect",5.10472868522629,"d",22,1
39,"images/43","a","affect",2.82795423315838,"a",22,1
40,"images/44","d","cognitive",2.26159538654611,"d",22,1
41,"images/45","d","affect",1.93846922274679,"a",22,0
42,"images/46","c","affect",1.12756946356967,"c",22,1
43,"images/47","b","affect",2.39983055228367,"b",22,1
44,"images/48","a","affect",1.12822069087997,"d",22,0
45,"images/49","a","affect",1.66046225000173,"a",22,1
46,"images/50","d","affect",0.959938572719693,"b",22,0
47,"images/51","c","affect",1.86133560119197,"c",22,1
48,"images/52","c","affect",3.19327772315592,"c",22,1
49,"images/53","d","affect",1.62460429081693,"d",22,1
50,"images/54","c","affect",1.20800766581669,"c",22,1
51,"images/55","a","affect",0.994541554711759,"a",22,1
52,"images/56","c","affect",1.99532880308107,"c",22,1
53,"images/57","d","affect",2.66000831499696,"d",22,1
54,"images/58","d","cognitive",1.50607117684558,"d",22,1
55,"images/59","b","cognitive",1.16972508560866,"b",22,1
56,"images/60","b","affect",1.39402339560911,"b",22,1
57,"images/62","c","cognitive",12.193944349885,"c",22,1
58,"images/63","d","cognitive",4.45889821229503,"d",22,1
59,"images/64","b","cognitive",15.6385979927145,"c",22,0
60,"images/65","c","physical",3.82685837335885,"c",22,1
61,"images/66","a","affect",3.49399490840733,"d",22,0
62,"images/67","b","affect",3.67034327052534,"b",22,1
63,"images/68","d","cognitive",2.99476707866415,"d",22,1
64,"images/69","a","cognitive",3.79502006294206,"a",22,1
65,"images/70","a","physical",2.29440155671909,"a",22,1
66,"images/71","a","cognitive",8.82727926596999,"a",22,1
67,"images/72","c","cognitive",3.39261443307623,"c",22,1
68,"images/73","a","cognitive",7.8382651284337,"a",22,1
69,"images/74","c","cognitive",1.89305361127481,"c",22,1
70,"images/75","d","cognitive",4.15990052605048,"d",22,1
71,"images/76","b","cognitive",4.46026322431862,"b",22,1
72,"images/77","a","cognitive",2.56085228081793,"a",22,1
73,"images/78","b","affect",1.90617409022525,"b",22,1
74,"images/79","a","cognitive",2.15803249599412,"c",22,0
75,"images/80","b","affect",3.42609075875953,"b",22,1
76,"images/81","a","affect",2.55767152924091,"b",22,0
77,"images/82","d","physical",2.99375526932999,"d",22,1
78,"images/83","d","affect",2.52663682820275,"d",22,1
79,"images/84","b","cognitive",2.86101576173678,"b",22,1
80,"images/85","c","cognitive",3.49431153992191,"c",22,1
81,"images/86","a","physical",1.32696070941165,"a",22,1
82,"images/87","d","affect",1.73704409226775,"d",22,1
83,"images/88","d","cognitive",1.82903726072982,"d",22,1
84,"images/89","c","affect",3.15955149289221,"c",22,1
85,"images/90","b","cognitive",2.49486428173259,"b",22,1
86,"images/91","c","cognitive",2.27126628253609,"c",22,1
87,"images/92","d","cognitive",2.330413821619,"d",22,1
88,"images/93","b","cognitive",4.79445031844079,"a",22,0
89,"images/94","a","affect",2.12742798961699,"a",22,1
90,"images/95","b","cognitive",1.42870304873213,"b",22,1
91,"images/96","c","affect",3.03672027448192,"c",22,1
92,"images/97","c","affect",2.49066305905581,"d",22,0
93,"images/98","a","physical",1.0917137498036,"a",22,1
94,"images/99","b","cognitive",3.56200588494539,"a",22,0
95,"images/100","d","cognitive",6.99317493848503,"d",22,1
96,"images/101","c","physical",1.8260759380646,"c",22,1
97,"images/102","b","affect",1.59653604449704,"b",22,1
98,"images/103","c","cognitive",3.62547398451716,"b",22,0
1,"images/4","b","cognitive",8.72716595837846,"d",23,0
2,"images/5","a","physical",3.37208984512836,"a",23,1
3,"images/6","a","affect",3.32410493027419,"a",23,1
4,"images/7","d","affect",1.72763015888631,"d",23,1
5,"images/8","b","cognitive",1.05998771963641,"b",23,1
6,"images/9","b","physical",0.858654338400811,"d",23,0
7,"images/10","c","physical",1.59274480724707,"c",23,1
8,"images/11","c","cognitive",1.19280614424497,"c",23,1
9,"images/12","d","affect",1.09179362934083,"d",23,1
10,"images/13","d","cognitive",1.46213734941557,"d",23,1
11,"images/14","c","physical",1.12710782932118,"c",23,1
12,"images/15","a","affect",2.22923192335293,"a",23,1
13,"images/16","b","affect",1.19428215455264,"b",23,1
14,"images/17","b","cognitive",1.26129319099709,"b",23,1
15,"images/18","d","physical",1.12818989437073,"d",23,1
16,"images/19","b","physical",0.861079280730337,"b",23,1
17,"images/20","c","affect",2.36924721905962,"c",23,1
18,"images/21","b","physical",1.1611506906338,"b",23,1
19,"images/22","a","physical",0.89299233769998,"a",23,1
20,"images/23","d","affect",1.0264199655503,"d",23,1
21,"images/24","d","cognitive",1.39295961614698,"d",23,1
22,"images/25","a","cognitive",1.19402038026601,"a",23,1
23,"images/26","b","affect",2.16851822845638,"b",23,1
24,"images/27","d","cognitive",1.36071452870965,"d",23,1
25,"images/29","b","affect",1.5938987317495,"b",23,1
26,"images/30","b","affect",1.99324519420043,"b",23,1
27,"images/31","d","affect",1.35975212277845,"d",23,1
28,"images/32","b","affect",3.35733488015831,"b",23,1
29,"images/33","c","affect",3.54145017871633,"c",23,1
30,"images/34","d","affect",2.12694614520296,"d",23,1
31,"images/35","d","affect",3.45840481854975,"d",23,1
32,"images/36","d","affect",1.69533791346475,"d",23,1
33,"images/37","b","affect",4.32800491945818,"b",23,1
34,"images/38","b","affect",2.44182320730761,"b",23,1
35,"images/39","c","affect",2.95944197103381,"c",23,1
36,"images/40","c","cognitive",2.95979324961081,"c",23,1
37,"images/41","a","affect",3.17202202742919,"a",23,1
38,"images/42","d","affect",3.80890822131187,"d",23,1
39,"images/43","a","affect",4.69329119706526,"a",23,1
40,"images/44","d","cognitive",1.659057458397,"d",23,1
41,"images/45","d","affect",2.45796018699184,"d",23,1
42,"images/46","c","affect",1.56230904255062,"c",23,1
43,"images/47","b","affect",3.20419718045741,"b",23,1
44,"images/48","a","affect",2.99461405584589,"a",23,1
45,"images/49","a","affect",2.35929786739871,"a",23,1
46,"images/50","d","affect",2.73767735529691,"d",23,1
47,"images/51","c","affect",2.09081742912531,"c",23,1
48,"images/52","c","affect",3.68947076657787,"c",23,1
49,"images/53","d","affect",2.95738627249375,"d",23,1
50,"images/54","c","affect",2.79094555741176,"c",23,1
51,"images/55","a","affect",3.69105071621016,"b",23,0
52,"images/56","c","affect",4.4906524727121,"c",23,1
53,"images/57","d","affect",4.55708157503977,"d",23,1
54,"images/58","d","cognitive",1.49105924973264,"d",23,1
55,"images/59","b","cognitive",1.65668737329543,"b",23,1
56,"images/60","b","affect",2.25775185832754,"a",23,0
57,"images/62","c","cognitive",5.09595090150833,"c",23,1
58,"images/63","d","cognitive",4.12413399480283,"d",23,1
59,"images/64","b","cognitive",4.7574528711848,"b",23,1
60,"images/65","c","physical",3.79078355198726,"c",23,1
61,"images/66","a","affect",5.42406906466931,"a",23,1
62,"images/67","b","affect",4.95789538510144,"b",23,1
63,"images/68","d","cognitive",3.72617500135675,"d",23,1
64,"images/69","a","cognitive",3.02653994550928,"a",23,1
65,"images/70","a","physical",2.53854435449466,"a",23,1
66,"images/71","a","cognitive",4.8924123281613,"a",23,1
67,"images/72","c","cognitive",4.65999099193141,"c",23,1
68,"images/73","a","cognitive",6.261710554827,"a",23,1
69,"images/74","c","cognitive",2.69306342769414,"c",23,1
70,"images/75","d","cognitive",3.36033630324528,"d",23,1
71,"images/76","b","cognitive",5.16092901676893,"b",23,1
72,"images/77","a","cognitive",3.6929088011384,"a",23,1
73,"images/78","b","affect",4.49354642722756,"b",23,1
74,"images/79","a","cognitive",4.83650745498016,"a",23,1
75,"images/80","b","affect",4.6931757084094,"b",23,1
76,"images/81","a","affect",2.39370612194762,"a",23,1
77,"images/82","d","physical",2.96102769579738,"d",23,1
78,"images/83","d","affect",3.52808075770736,"d",23,1
79,"images/84","b","cognitive",4.35965524055064,"b",23,1
80,"images/85","c","cognitive",3.62994756782427,"c",23,1
81,"images/86","a","physical",1.53115788986906,"a",23,1
82,"images/87","d","affect",3.19342753756791,"d",23,1
83,"images/88","d","cognitive",2.56142555410042,"d",23,1
84,"images/89","c","affect",3.205227275379,"c",23,1
85,"images/90","b","cognitive",1.92599323485047,"b",23,1
86,"images/91","c","cognitive",2.905195644591,"c",23,1
87,"images/92","d","cognitive",3.99516198597848,"d",23,1
88,"images/93","b","cognitive",3.95937973586842,"b",23,1
89,"images/94","a","affect",2.59332545893267,"a",23,1
90,"images/95","b","cognitive",2.06180281704292,"b",23,1
91,"images/96","c","affect",3.45791752077639,"c",23,1
92,"images/97","c","affect",1.55845492798835,"c",23,1
93,"images/98","a","physical",1.85752800293267,"a",23,1
94,"images/99","b","cognitive",4.4259374155663,"b",23,1
95,"images/100","d","cognitive",2.97080702194944,"d",23,1
96,"images/101","c","physical",1.4613805776462,"c",23,1
97,"images/102","b","affect",4.259578183759,"b",23,1
98,"images/103","c","cognitive",2.72725931182504,"c",23,1
1,"images/4","b","cognitive",2.86178279900923,"b",24,1
2,"images/5","a","physical",1.50757124694064,"a",24,1
3,"images/6","a","affect",1.59316730313003,"a",24,1
4,"images/7","d","affect",1.62684412999079,"d",24,1
5,"images/8","b","cognitive",1.32439076481387,"b",24,1
6,"images/9","b","physical",1.45796820707619,"b",24,1
7,"images/10","c","physical",1.39093888457865,"c",24,1
8,"images/11","c","cognitive",1.32490853918716,"c",24,1
9,"images/12","d","affect",1.64252781681716,"d",24,1
10,"images/13","d","cognitive",1.56054302770644,"d",24,1
11,"images/14","c","physical",1.29291848931462,"c",24,1
12,"images/15","a","affect",1.19178599445149,"a",24,1
13,"images/16","b","affect",1.55767024634406,"b",24,1
14,"images/17","b","cognitive",1.42490571644157,"b",24,1
15,"images/18","d","physical",1.42444440349936,"d",24,1
16,"images/19","b","physical",1.15786375431344,"b",24,1
17,"images/20","c","affect",1.52470399625599,"c",24,1
18,"images/21","b","physical",1.15750156855211,"b",24,1
19,"images/22","a","physical",0.957339114509523,"a",24,1
20,"images/23","d","affect",1.12435855669901,"d",24,1
21,"images/24","d","cognitive",1.25761840492487,"d",24,1
22,"images/25","a","cognitive",1.0576750584878,"a",24,1
23,"images/26","b","affect",1.25712372828275,"b",24,1
24,"images/27","d","cognitive",1.55805167974904,"d",24,1
25,"images/29","b","affect",1.53009539376944,"b",24,1
26,"images/30","b","affect",1.89065208751708,"b",24,1
27,"images/31","d","affect",1.75795749248937,"d",24,1
28,"images/32","b","affect",3.02428887831047,"b",24,1
29,"images/33","c","affect",5.09073434118181,"b",24,0
30,"images/34","d","affect",2.02595159504563,"d",24,1
31,"images/35","d","affect",4.79125064006075,"d",24,1
32,"images/36","d","affect",1.90616125846282,"d",24,1
33,"images/37","b","affect",7.42797996103764,"d",24,0
34,"images/38","b","affect",4.56021837610751,"c",24,0
35,"images/39","c","affect",3.45973229734227,"c",24,1
36,"images/40","c","cognitive",1.2407875303179,"c",24,1
37,"images/41","a","affect",5.92631756560877,"a",24,1
38,"images/42","d","affect",6.7590860738419,"b",24,0
39,"images/43","a","affect",7.29153487086296,"b",24,0
40,"images/44","d","cognitive",2.22568802395836,"d",24,1
41,"images/45","d","affect",6.85982173681259,"d",24,1
42,"images/46","c","affect",2.62685696175322,"c",24,1
43,"images/47","b","affect",3.36055926047266,"b",24,1
44,"images/48","a","affect",1.86059037828818,"d",24,0
45,"images/49","a","affect",1.29342471482232,"a",24,1
46,"images/50","d","affect",2.83908124873415,"d",24,1
47,"images/51","c","affect",3.2411875706166,"c",24,1
48,"images/52","c","affect",3.56122344871983,"c",24,1
49,"images/53","d","affect",2.32642753655091,"d",24,1
50,"images/54","c","affect",1.62673249095678,"c",24,1
51,"images/55","a","affect",1.65995634533465,"a",24,1
52,"images/56","c","affect",3.09343421086669,"c",24,1
53,"images/57","d","affect",5.52801370993257,"b",24,0
54,"images/58","d","cognitive",3.63761377241462,"d",24,1
55,"images/59","b","cognitive",2.66042471630499,"b",24,1
56,"images/60","b","affect",1.02645653719082,"b",24,1
57,"images/62","c","cognitive",4.53244558908045,"c",24,1
58,"images/63","d","cognitive",1.52567506348714,"d",24,1
59,"images/64","b","cognitive",6.97068704245612,"c",24,0
60,"images/65","c","physical",5.36115755653009,"c",24,1
61,"images/66","a","affect",5.42833669297397,"a",24,1
62,"images/67","b","affect",3.15882263146341,"b",24,1
63,"images/68","d","cognitive",4.25949670048431,"d",24,1
64,"images/69","a","cognitive",2.42604135535657,"a",24,1
65,"images/70","a","physical",3.40609421068802,"a",24,1
66,"images/71","a","cognitive",4.92563522001728,"a",24,1
67,"images/72","c","cognitive",1.76248785760254,"c",24,1
68,"images/73","a","cognitive",3.82735144626349,"d",24,0
69,"images/74","c","cognitive",4.57104223407805,"c",24,1
70,"images/75","d","cognitive",4.00509882625192,"d",24,1
71,"images/76","b","cognitive",3.14057349134237,"b",24,1
72,"images/77","a","cognitive",7.76145134633407,"a",24,1
73,"images/78","b","affect",7.14092252356932,"b",24,1
74,"images/79","a","cognitive",5.52703654719517,"a",24,1
75,"images/80","b","affect",6.12640302721411,"b",24,1
76,"images/81","a","affect",2.92877234239131,"a",24,1
77,"images/82","d","physical",2.52711995551363,"d",24,1
78,"images/83","d","affect",2.6281449822709,"d",24,1
79,"images/84","b","cognitive",3.80541468784213,"b",24,1
80,"images/85","c","cognitive",4.29293420864269,"c",24,1
81,"images/86","a","physical",3.25949124665931,"a",24,1
82,"images/87","d","affect",2.6946558887139,"d",24,1
83,"images/88","d","cognitive",6.06041663186625,"d",24,1
84,"images/89","c","affect",5.69056630507112,"c",24,1
85,"images/90","b","cognitive",4.12730800965801,"a",24,0
86,"images/91","c","cognitive",4.75842073047534,"c",24,1
87,"images/92","d","cognitive",4.92745256330818,"d",24,1
88,"images/93","b","cognitive",3.62846546294168,"b",24,1
89,"images/94","a","affect",3.22813285561278,"a",24,1
90,"images/95","b","cognitive",1.72827817918733,"b",24,1
91,"images/96","c","affect",3.22661963291466,"c",24,1
92,"images/97","c","affect",4.75857086572796,"c",24,1
93,"images/98","a","physical",3.45804808661342,"a",24,1
94,"images/99","b","cognitive",3.58962661214173,"b",24,1
95,"images/100","d","cognitive",3.25680998386815,"d",24,1
96,"images/101","c","physical",3.5387981091626,"c",24,1
97,"images/102","b","affect",2.993861454539,"b",24,1
98,"images/103","c","cognitive",3.39280916005373,"c",24,1
1,"images/4","b","cognitive",4.05832147412002,"b",25,1
2,"images/5","a","physical",1.2898776079528,"a",25,1
3,"images/6","a","affect",0.923698859289289,"a",25,1
4,"images/7","d","affect",1.35703332582489,"d",25,1
5,"images/8","b","cognitive",1.19037959864363,"b",25,1
6,"images/9","b","physical",1.45777540514246,"b",25,1
7,"images/10","c","physical",1.25763733219355,"c",25,1
8,"images/11","c","cognitive",1.25958524178714,"c",25,1
9,"images/12","d","affect",1.32747270958498,"d",25,1
10,"images/13","d","cognitive",1.1609020694159,"d",25,1
11,"images/14","c","physical",1.09416884696111,"c",25,1
12,"images/15","a","affect",1.19377047475427,"a",25,1
13,"images/16","b","affect",1.19362932210788,"b",25,1
14,"images/17","b","cognitive",1.8069112286903,"b",25,1
15,"images/18","d","physical",1.49532816139981,"d",25,1
16,"images/19","b","physical",1.47548720194027,"b",25,1
17,"images/20","c","affect",1.47160293161869,"c",25,1
18,"images/21","b","physical",1.73326023342088,"b",25,1
19,"images/22","a","physical",1.16022998932749,"a",25,1
20,"images/23","d","affect",1.26804158138111,"d",25,1
21,"images/24","d","cognitive",1.32957877404988,"d",25,1
22,"images/25","a","cognitive",1.46006208145991,"a",25,1
23,"images/26","b","affect",1.26431707013398,"b",25,1
24,"images/27","d","cognitive",1.39285824261606,"d",25,1
25,"images/29","b","affect",2.36094711022452,"b",25,1
26,"images/30","b","affect",4.05870483256876,"b",25,1
27,"images/31","d","affect",1.76547773182392,"d",25,1
28,"images/32","b","affect",2.96229165513068,"b",25,1
29,"images/33","c","affect",1.96090931957588,"c",25,1
30,"images/34","d","affect",1.79439064953476,"d",25,1
31,"images/35","d","affect",2.49190680822358,"d",25,1
32,"images/36","d","affect",1.24084078334272,"d",25,1
33,"images/37","b","affect",2.79420971684158,"b",25,1
34,"images/38","b","affect",1.72806644951925,"b",25,1
35,"images/39","c","affect",2.62816904205829,"c",25,1
36,"images/40","c","cognitive",1.53032155893743,"c",25,1
37,"images/41","a","affect",1.72469385899603,"a",25,1
38,"images/42","d","affect",2.20532511966303,"d",25,1
39,"images/43","a","affect",3.26232136134058,"a",25,1
40,"images/44","d","cognitive",2.79430531617254,"d",25,1
41,"images/45","d","affect",3.35921060899273,"d",25,1
42,"images/46","c","affect",1.53581785876304,"c",25,1
43,"images/47","b","affect",1.72653012908995,"b",25,1
44,"images/48","a","affect",2.46343338955194,"d",25,0
45,"images/49","a","affect",1.67390930559486,"a",25,1
46,"images/50","d","affect",4.29497515084222,"d",25,1
47,"images/51","c","affect",2.64073196705431,"c",25,1
48,"images/52","c","affect",1.82876842841506,"c",25,1
49,"images/53","d","affect",1.6616931669414,"d",25,1
50,"images/54","c","affect",1.49410013109446,"c",25,1
51,"images/55","a","affect",4.69376758811995,"a",25,1
52,"images/56","c","affect",1.56144031137228,"c",25,1
53,"images/57","d","affect",3.73795966105536,"d",25,1
54,"images/58","d","cognitive",1.82678041886538,"d",25,1
55,"images/59","b","cognitive",1.56014555413276,"b",25,1
56,"images/60","b","affect",1.74177977070212,"b",25,1
57,"images/62","c","cognitive",2.09464010503143,"c",25,1
58,"images/63","d","cognitive",1.79375289520249,"d",25,1
59,"images/64","b","cognitive",11.1960924398154,"a",25,0
60,"images/65","c","physical",3.32444080989808,"c",25,1
61,"images/66","a","affect",3.59058131836355,"a",25,1
62,"images/67","b","affect",9.7944644340314,"b",25,1
63,"images/68","d","cognitive",4.42842908389866,"d",25,1
64,"images/69","a","cognitive",2.59410019544885,"a",25,1
65,"images/70","a","physical",1.46059204638004,"a",25,1
66,"images/71","a","cognitive",7.49388134432957,"a",25,1
67,"images/72","c","cognitive",2.39318032795563,"c",25,1
68,"images/73","a","cognitive",6.57198507105932,"b",25,0
69,"images/74","c","cognitive",4.45982468826696,"c",25,1
70,"images/75","d","cognitive",2.36013997253031,"d",25,1
71,"images/76","b","cognitive",6.89202351635322,"b",25,1
72,"images/77","a","cognitive",2.73963905917481,"a",25,1
73,"images/78","b","affect",3.39411610690877,"b",25,1
74,"images/79","a","cognitive",5.30739082768559,"a",25,1
75,"images/80","b","affect",4.73771488945931,"b",25,1
76,"images/81","a","affect",1.70363224809989,"a",25,1
77,"images/82","d","physical",1.62675238074735,"d",25,1
78,"images/83","d","affect",1.99243677314371,"d",25,1
79,"images/84","b","cognitive",2.97314246045426,"b",25,1
80,"images/85","c","cognitive",2.2300769155845,"c",25,1
81,"images/86","a","physical",2.92719014687464,"a",25,1
82,"images/87","d","affect",2.12665581936017,"d",25,1
83,"images/88","d","cognitive",1.66198798408732,"d",25,1
84,"images/89","c","affect",3.1603336087428,"c",25,1
85,"images/90","b","cognitive",2.52486311364919,"b",25,1
86,"images/91","c","cognitive",4.36125957081094,"c",25,1
87,"images/92","d","cognitive",6.10926129575819,"d",25,1
88,"images/93","b","cognitive",3.79429697571322,"b",25,1
89,"images/94","a","affect",3.15997463092208,"a",25,1
90,"images/95","b","cognitive",4.02253409195691,"b",25,1
91,"images/96","c","affect",3.55833430634812,"c",25,1
92,"images/97","c","affect",3.32583694020286,"c",25,1
93,"images/98","a","physical",1.96026675309986,"a",25,1
94,"images/99","b","cognitive",6.12622594460845,"d",25,0
95,"images/100","d","cognitive",5.3956411993131,"d",25,1
96,"images/101","c","physical",2.96189161483198,"c",25,1
97,"images/102","b","affect",1.79609378706664,"b",25,1
98,"images/103","c","cognitive",3.36371113965288,"c",25,1
1,"images/4","b","cognitive",3.60028397385031,"a",26,0
2,"images/5","a","physical",2.39453603699803,"a",26,1
3,"images/6","a","affect",2.90202900813892,"a",26,1
4,"images/7","d","affect",3.43809773400426,"d",26,1
5,"images/8","b","cognitive",2.19572736695409,"b",26,1
6,"images/9","b","physical",2.42704899376258,"b",26,1
7,"images/10","c","physical",2.32827246841043,"c",26,1
8,"images/11","c","cognitive",1.82505129650235,"c",26,1
9,"images/12","d","affect",1.69686364755034,"d",26,1
10,"images/13","d","cognitive",1.76256517088041,"d",26,1
11,"images/14","c","physical",2.00730979302898,"c",26,1
12,"images/15","a","affect",1.75965357245877,"a",26,1
13,"images/16","b","affect",1.76067404355854,"b",26,1
14,"images/17","b","cognitive",1.84129542391747,"b",26,1
15,"images/18","d","physical",1.32473723124713,"d",26,1
16,"images/19","b","physical",1.96011469280347,"b",26,1
17,"images/20","c","affect",1.83187154587358,"c",26,1
18,"images/21","b","physical",1.56255798460916,"b",26,1
19,"images/22","a","physical",1.5039153881371,"a",26,1
20,"images/23","d","affect",1.49887975957245,"d",26,1
21,"images/24","d","cognitive",2.13210720708594,"d",26,1
22,"images/25","a","cognitive",2.05652402108535,"a",26,1
23,"images/26","b","affect",1.42977613164112,"b",26,1
24,"images/27","d","cognitive",1.69580115145072,"d",26,1
25,"images/29","b","affect",2.16458359267563,"b",26,1
26,"images/30","b","affect",5.89294967101887,"a",26,0
27,"images/31","d","affect",2.82972634304315,"d",26,1
28,"images/32","b","affect",5.6384247597307,"b",26,1
29,"images/33","c","affect",6.69398669572547,"a",26,0
30,"images/34","d","affect",2.52749433135614,"d",26,1
31,"images/35","d","affect",2.79386645928025,"d",26,1
32,"images/36","d","affect",3.60349295614287,"d",26,1
33,"images/37","b","affect",5.14004865894094,"b",26,1
34,"images/38","b","affect",9.0571922515519,"c",26,0
35,"images/39","c","affect",3.00436098175123,"c",26,1
36,"images/40","c","cognitive",2.999093092978,"c",26,1
37,"images/41","a","affect",4.4932394195348,"d",26,0
38,"images/42","d","affect",6.93717703269795,"d",26,1
39,"images/43","a","affect",7.96564916800708,"a",26,1
40,"images/44","d","cognitive",5.19427926745266,"d",26,1
41,"images/45","d","affect",4.29472075449303,"d",26,1
42,"images/46","c","affect",4.02526187105104,"a",26,0
43,"images/47","b","affect",6.12571522826329,"b",26,1
44,"images/48","a","affect",5.76217988785356,"a",26,1
45,"images/49","a","affect",3.8246846194379,"a",26,1
46,"images/50","d","affect",3.57189460517839,"d",26,1
47,"images/51","c","affect",4.16036376403645,"c",26,1
48,"images/52","c","affect",4.55971664190292,"c",26,1
49,"images/53","d","affect",3.89373820275068,"c",26,0
50,"images/54","c","affect",2.86573155038059,"c",26,1
51,"images/55","a","affect",4.49127899901941,"c",26,0
52,"images/56","c","affect",3.59122805530205,"c",26,1
53,"images/57","d","affect",2.89391560573131,"d",26,1
54,"images/58","d","cognitive",4.22664690110832,"d",26,1
55,"images/59","b","cognitive",2.80694747949019,"b",26,1
56,"images/60","b","affect",2.90334525844082,"a",26,0
57,"images/62","c","cognitive",3.79446475487202,"c",26,1
58,"images/63","d","cognitive",3.79917380632833,"d",26,1
59,"images/64","b","cognitive",5.53739299671724,"b",26,1
60,"images/65","c","physical",6.12736350856721,"c",26,1
61,"images/66","a","affect",8.79335927125067,"c",26,0
62,"images/67","b","affect",7.42715967074037,"b",26,1
63,"images/68","d","cognitive",4.92544530518353,"d",26,1
64,"images/69","a","cognitive",3.39382674405351,"a",26,1
65,"images/70","a","physical",4.99636627594009,"a",26,1
66,"images/71","a","cognitive",10.0988657083362,"c",26,0
67,"images/72","c","cognitive",4.49259428679943,"d",26,0
